index,date,REGEN_BRAKE_STATE,2,3,4,5,6,7,8
1141,1762968216053,0,65527,0,0,0,0,0,0
1142,1762968216152,0,0,0,0,0,0,0,0
1143,1762968216253,0,0,0,0,0,0,0,0
1144,1762968216369,0,0,0,0,0,0,0,0
1145,1762968216486,0,0,0,0,0,0,0,0
1146,1762968216586,0,8141,197,0,0,0,0,0
1147,1762968216718,0,0,0,0,0,0,0,0
1148,1762968216902,0,0,0,0,0,0,0,0
1149,1762968217002,0,0,0,0,0,0,0,0
1150,1762968217051,0,0,0,0,0,0,0,0
1151,1762968217235,0,0,0,0,0,0,0,0
1152,1762968217368,0,8131,208,0,0,0,0,0
1153,1762968217502,0,0,0,0,0,0,0,0
1154,1762968217601,0,0,0,0,0,0,0,0
1155,1762968217702,0,65529,0,0,0,0,0,0
1156,1762968217801,0,0,0,0,0,0,0,0
1157,1762968217922,0,3.32,3.32,3.31,0,0,0,0
1158,1762968218017,0,0,0,0,0,0,0,0
1159,1762968218135,0,0,0,0,0,0,0,0
1160,1762968218266,0,0,0,0,0,0,0,0
1161,1762968218450,0,0,0,0,0,0,0,0
1162,1762968218734,0,65528,65535,0,0,0,0,0
1163,1762968218834,0,0,0,0,0,0,0,0
1164,1762968218983,0,0,0,0,0,0,0,0
1165,1762968219150,0,0,0,0,0,0,0,0
1166,1762968219233,0,0,0,0,0,0,0,0
1167,1762968219350,0,0,0,0,0,0,0,0
1168,1762968219467,0,0,0,0,0,0,0,0
1169,1762968219566,0,8130,208,0,0,0,0,0
1170,1762968219833,0,0,0,0,0,0,0,0
1171,1762968219982,0,0,0,0,0,0,0,0
1172,1762968220082,0,8138,212,0,0,0,0,0
1173,1762968220282,0,0,0,0,0,0,0,0
1174,1762968220366,0,0,0,0,0,0,0,0
1175,1762968220499,0,0,0,0,0,0,0,0
1176,1762968220699,0,0,0,0,0,0,0,0
1177,1762968220815,0,0,0,0,0,0,0,0
1178,1762968220966,0,3.32,3.31,3.31,0,0,0,0
1179,1762968221165,0,0,0,0,0,0,0,0
1180,1762968221315,0,0,0,0,0,0,0,0
1181,1762968221432,0,0,0,0,0,0,0,0
1182,1762968221665,0,0,0,0,0,0,0,0
1183,1762968221847,0,65530,0,0,0,0,0,0
1184,1762968221981,0,65529,1,0,0,0,0,0
1185,1762968222064,0,0,0,0,0,0,0,0
1186,1762968222149,0,0,0,0,0,0,0,0
1187,1762968222265,0,0,0,0,0,0,0,0
1188,1762968222380,0,0,0,0,0,0,0,0
1189,1762968222532,0,65529,0,0,0,0,0,0
1190,1762968222614,0,0,0,0,0,0,0,0
1191,1762968222747,0,0,0,0,0,0,0,0
1192,1762968222849,0,0,0,0,0,0,0,0
1193,1762968222997,0,0,0,0,0,0,0,0
1194,1762968223113,0,0,0,0,0,0,0,0
1195,1762968223229,0,0,0,0,0,0,0,0
1196,1762968223330,0,0,0,0,0,0,0,0
1197,1762968223447,0,0,0,0,0,0,0,0
1198,1762968223663,0,0,0,0,0,0,0,0
1199,1762968223862,0,0,0,0,0,0,0,0
1200,1762968224013,0,0,0,0,0,0,0,0
1201,1762968224079,0,0,0,0,0,0,0,0
1202,1762968224228,0,3.32,3.32,3.31,0,0,0,0
1203,1762968224379,0,0,0,0,0,0,0,0
1204,1762968224463,0,0,0,0,0,0,0,0
1205,1762968224530,0,0,0,0,0,0,0,0
1206,1762968224662,0,0,0,0,0,0,0,0
1207,1762968224780,0,0,0,0,0,0,0,0
1208,1762968224962,0,0,0,0,0,0,0,0
1209,1762968225062,0,0,0,0,0,0,0,0
1210,1762968225144,0,0,0,0,0,0,0,0
1211,1762968225228,0,0,0,0,0,0,0,0
1212,1762968225345,0,4,0,0,0,0,0,0
1213,1762968225445,0,0,0,0,0,0,0,0
1214,1762968225612,0,0,0,0,0,0,0,0
1215,1762968225728,0,0,0,0,0,0,0,0
1216,1762968225845,0,8133,205,0,0,0,0,0
1217,1762968225977,0,0,0,0,0,0,0,0
1218,1762968226160,0,0,0,0,0,0,0,0
1219,1762968226260,0,0,0,0,0,0,0,0
1220,1762968226376,0,65530,0,0,0,0,0,0
1221,1762968226493,0,0,0,0,0,0,0,0
1222,1762968226593,0,65528,0,0,0,0,0,0
1223,1762968226759,0,8139,218,0,0,0,0,0
1224,1762968226843,0,0,0,0,0,0,0,0
1225,1762968226976,0,3.25,79.2,0,0,0,0,0
1226,1762968227160,0,3.26,3.25,3.26,0,0,0,0
1227,1762968227277,0,0,0,0,0,0,0,0
1228,1762968227377,0,0,0,0,0,0,0,0
1229,1762968227492,0,8133,205,0,0,0,0,0
1230,1762968227593,0,8137,206,0,0,0,0,0
1231,1762968227709,0,0,0,0,0,0,0,0
1232,1762968227810,0,0,0,0,0,0,0,0
1233,1762968228042,0,65528,65535,0,0,0,0,0
1234,1762968228142,0,0,0,0,0,0,0,0
1235,1762968228243,0,0,0,0,0,0,0,0
1236,1762968228359,0,8136,205,0,0,0,0,0
1237,1762968228576,0,0,0,0,0,0,0,0
1238,1762968228693,0,0,0,0,0,0,0,0
1239,1762968228809,0,0,0,0,0,0,0,0
1240,1762968228942,0,65529,0,0,0,0,0,0
1241,1762968229091,0,65528,0,0,0,0,0,0
1242,1762968229208,0,65529,65535,0,0,0,0,0
1243,1762968229540,0,0,0,0,0,0,0,0
1244,1762968229741,0,0,0,0,0,0,0,0
1245,1762968229875,0,4,0,0,0,0,0,0
1246,1762968230208,0,0,0,0,0,0,0,0
1247,1762968230358,0,0,0,0,0,0,0,0
1248,1762968230540,0,3.32,3.31,3.31,0,0,0,0
1249,1762968230724,0,0,0,0,0,0,0,0
1250,1762968230824,0,0,0,0,0,0,0,0
1251,1762968230940,0,0,0,0,0,0,0,0
1252,1762968231157,0,0,0,0,0,0,0,0
1253,1762968231356,0,4,0,0,0,0,0,0
1254,1762968231473,0,0,0,0,0,0,0,0
1255,1762968231639,0,0,0,0,0,0,0,0
1256,1762968231689,0,0,65535,0,0,0,0,0
1257,1762968231756,0,65528,65535,0,0,0,0,0
1258,1762968231923,0,0,0,0,0,0,0,0
1259,1762968232039,0,0,0,0,0,0,0,0
1260,1762968232255,0,65529,1,0,0,0,0,0
1261,1762968232323,0,0,0,0,0,0,0,0
1262,1762968232506,0,0,0,0,0,0,0,0
1263,1762968232671,0,0,0,0,0,0,0,0
1264,1762968232756,0,0,0,0,0,0,0,0
1265,1762968232872,0,0,0,0,0,0,0,0
1266,1762968233121,0,0,0,0,0,0,0,0
1267,1762968233339,0,4,0,0,0,0,0,0
1268,1762968233555,0,10,0,0,0,0,0,0
1269,1762968233637,0,0,0,0,0,0,0,0
1270,1762968233773,0,0,0,0,0,0,0,0
1271,1762968233905,0,0,0,0,0,0,0,0
1272,1762968233987,0,0,0,0,0,0,0,0
1273,1762968234187,0,0,0,0,0,0,0,0
1274,1762968234288,0,0,0,0,0,0,0,0
1275,1762968234404,0,8136,210,0,0,0,0,0
1276,1762968234521,0,4,0,0,0,0,0,0
1277,1762968234620,0,0,0,0,0,0,0,0
1278,1762968234737,0,0,0,0,0,0,0,0
1279,1762968234836,0,0,0,0,0,0,0,0
1280,1762968235003,0,0,0,0,0,0,0,0
1281,1762968235521,0,4,0,0,0,0,0,0
1282,1762968235619,0,8138,212,0,0,0,0,0
1283,1762968235852,0,0,0,0,0,0,0,0
1284,1762968236003,0,4,0,0,0,0,0,0
1285,1762968236103,0,0,0,0,0,0,0,0
1286,1762968236186,0,4,0,0,0,0,0,0
1287,1762968236386,0,4,0,0,0,0,0,0
1288,1762968236586,0,0,0,0,0,0,0,0
1289,1762968236734,0,3.26,3.25,3.26,0,0,0,0
1290,1762968236852,0,0,0,0,0,0,0,0
1291,1762968237001,0,0,0,0,0,0,0,0
1292,1762968237068,0,0,0,0,0,0,0,0
1293,1762968237151,0,3.32,3.32,3.31,0,0,0,0
1294,1762968237252,0,4,0,0,0,0,0,0
1295,1762968237369,0,4,0,0,0,0,0,0
1296,1762968237485,0,0,0,0,0,0,0,0
1297,1762968237601,0,0,0,0,0,0,0,0
1298,1762968237701,0,4,0,0,0,0,0,0
1299,1762968237951,0,0,0,0,0,0,0,0
1300,1762968238035,0,0,0,0,0,0,0,0
1301,1762968238250,0,4,0,0,0,0,0,0
1302,1762968238350,0,0,212,0,0,0,0,0
1303,1762968239001,0,8135,207,0,0,0,0,0
1304,1762968239117,0,0,0,0,0,0,0,0
1305,1762968239982,0,0,0,0,0,0,0,0
1306,1762968240332,0,4,0,0,0,0,0,0
1307,1762968240566,0,8142,210,0,0,0,0,0
1308,1762968240699,0,8134,214,0,0,0,0,0
1309,1762968240783,0,0,0,0,0,0,0,0
1310,1762968240915,0,0,0,0,0,0,0,0
1311,1762968241065,0,0,0,0,0,0,0,0
1312,1762968241132,0,0,0,0,0,0,0,0
1313,1762968241231,0,0,0,0,0,0,0,0
1314,1762968241331,0,0,0,0,0,0,0,0
1315,1762968241447,0,65529,1,0,0,0,0,0
1316,1762968241564,0,0,0,0,0,0,0,0
1317,1762968241664,0,8142,208,0,0,0,0,0
1318,1762968241781,0,0,0,0,0,0,0,0
1319,1762968241897,0,0,0,0,0,0,0,0
1320,1762968242015,0,0,0,0,0,0,0,0
1321,1762968242114,0,0,0,0,0,0,0,0
1322,1762968242231,0,65529,0,0,0,0,0,0
1323,1762968242331,0,0,0,0,0,0,0,0
1324,1762968242447,0,0,0,0,0,0,0,0
1325,1762968242563,0,0,0,0,0,0,0,0
1326,1762968242663,0,0,0,0,0,0,0,0
1327,1762968242797,0,0,0,0,0,0,0,0
1328,1762968242930,0,0,0,0,0,0,0,0
1329,1762968243030,0,3.32,3.32,3.32,0,0,0,0
1330,1762968243097,0,0,0,0,0,0,0,0
1331,1762968243196,0,0,0,0,0,0,0,0
1332,1762968243330,0,0,0,0,0,0,0,0
1333,1762968243432,0,3.32,3.32,3.31,0,0,0,0
1334,1762968243545,0,0,0,0,0,0,0,0
1335,1762968243647,0,0,0,0,0,0,0,0
1336,1762968243763,0,0,0,0,0,0,0,0
1337,1762968243879,0,0,0,0,0,0,0,0
1338,1762968243979,0,0,0,0,0,0,0,0
1339,1762968244078,0,0,0,0,0,0,0,0
1340,1762968244196,0,0,0,0,0,0,0,0
1341,1762968244313,0,0,0,0,0,0,0,0
1342,1762968244445,0,0,0,0,0,0,0,0
1343,1762968244529,0,8126,205,0,0,0,0,0
1344,1762968244662,0,8134,208,0,0,0,0,0
1345,1762968244863,0,0,0,0,0,0,0,0
1346,1762968244978,0,0,0,0,0,0,0,0
1347,1762968245078,0,0,0,0,0,0,0,0
1348,1762968245180,0,0,0,0,0,0,0,0
1349,1762968245311,0,0,0,0,0,0,0,0
1350,1762968245411,0,0,0,0,0,0,0,0
1351,1762968245545,0,0,0,0,0,0,0,0
1352,1762968245678,0,0,0,0,0,0,0,0
1353,1762968245861,0,0,0,0,0,0,0,0
1354,1762968245995,0,0,0,0,0,0,0,0
1355,1762968246061,0,0,0,0,0,0,0,0
1356,1762968246178,0,0,0,0,0,0,0,0
1357,1762968246293,0,0,0,0,0,0,0,0
1358,1762968246395,0,0,0,0,0,0,0,0
1359,1762968246510,0,0,0,0,0,0,0,0
1360,1762968246626,0,65528,0,0,0,0,0,0
1361,1762968246744,0,3.32,3.32,3.31,0,0,0,0
1362,1762968246909,0,0,0,0,0,0,0,0
1363,1762968246993,0,0,0,0,0,0,0,0
1364,1762968247109,0,0,0,0,0,0,0,0
1365,1762968247176,0,0,0,0,0,0,0,0
1366,1762968247276,0,0,0,0,0,0,0,0
1367,1762968247393,0,0,0,0,0,0,0,0
1368,1762968247509,0,0,0,0,0,0,0,0
1369,1762968247610,0,0,0,0,0,0,0,0
1370,1762968247709,0,0,0,0,0,0,0,0
1371,1762968247859,0,0,0,0,0,0,0,0
1372,1762968247994,0,0,0,0,0,0,0,0
1373,1762968248160,0,8134,207,0,0,0,0,0
1374,1762968248259,0,0,0,0,0,0,0,0
1375,1762968248375,0,8132,208,0,0,0,0,0
1376,1762968248493,0,0,0,0,0,0,0,0
1377,1762968248592,0,0,0,0,0,0,0,0
1378,1762968248725,0,0,0,0,0,0,0,0
1379,1762968248875,0,0,0,0,0,0,0,0
1380,1762968249075,0,0,0,0,0,0,0,0
1381,1762968249158,0,0,0,0,0,0,0,0
1382,1762968249358,0,0,0,0,0,0,0,0
1383,1762968249490,0,0,1,1,0,0,0,0
1384,1762968249592,0,0,0,0,0,0,0,0
1385,1762968249724,0,3.32,3.32,3.31,0,0,0,0
1386,1762968249808,0,0,0,0,0,0,0,0
1387,1762968249924,0,0,0,0,0,0,0,0
1388,1762968250140,0,0,0,0,0,0,0,0
1389,1762968250240,0,0,0,0,0,0,0,0
1390,1762968250357,0,0,0,0,0,0,0,0
1391,1762968250474,0,0,0,0,0,0,0,0
1392,1762968250591,0,0,0,0,0,0,0,0
1393,1762968250691,0,0,0,0,0,0,0,0
1394,1762968250808,0,0,0,0,0,0,0,0
1395,1762968250923,0,0,0,0,0,0,0,0
1396,1762968251239,0,0,0,0,0,0,0,0
1397,1762968251340,0,8143,206,0,0,0,0,0
1398,1762968251455,0,0,213,0,0,0,0,0
1399,1762968251573,0,0,0,0,0,0,0,0
1400,1762968251673,0,0,0,0,0,0,0,0
1401,1762968251806,0,0,0,0,0,0,0,0
1402,1762968251923,0,65528,65535,0,0,0,0,0
1403,1762968252024,0,65529,65535,0,0,0,0,0
1404,1762968252123,0,65527,0,0,0,0,0,0
1405,1762968252339,0,0,0,0,0,0,0,0
1406,1762968252455,0,0,0,0,0,0,0,0
1407,1762968252556,0,0,0,0,0,0,0,0
1408,1762968252705,0,0,0,0,0,0,0,0
1409,1762968252855,0,0,0,0,0,0,0,0
1410,1762968253039,0,0,0,0,0,0,0,0
1411,1762968253223,0,0,0,0,0,0,0,0
1412,1762968253321,0,0,0,0,0,0,0,0
1413,1762968253438,0,0,0,0,0,0,0,0
1414,1762968253554,0,0,0,0,0,0,0,0
1415,1762968253654,0,0,0,0,0,0,0,0
1416,1762968253771,0,4,0,0,0,0,0,0
1417,1762968253921,0,8129,206,0,0,0,0,0
1418,1762968254221,0,0,0,0,0,0,0,0
1419,1762968254421,0,0,0,0,0,0,0,0
1420,1762968254537,0,0,0,0,0,0,0,0
1421,1762968254671,0,0,0,0,0,0,0,0
1422,1762968254769,0,0,0,0,0,0,0,0
1423,1762968254903,0,0,0,0,0,0,0,0
1424,1762968255004,0,0,0,0,0,0,0,0
1425,1762968255103,0,0,0,0,0,0,0,0
1426,1762968255204,0,0,0,0,0,0,0,0
1427,1762968255303,0,0,0,0,0,0,0,0
1428,1762968255419,0,65529,0,0,0,0,0,0
1429,1762968255553,0,0,33216,33189,0,0,0,0
1430,1762968255686,0,65528,65535,0,0,0,0,0
1431,1762968255819,0,0,0,0,0,0,0,0
1432,1762968256036,0,3.32,3.32,3.31,0,0,0,0
1433,1762968256102,0,0,0,0,0,0,0,0
1434,1762968256187,0,0,0,0,0,0,0,0
1435,1762968256302,0,65529,0,0,0,0,0,0
1436,1762968256402,0,0,0,0,0,0,0,0
1437,1762968256651,0,0,0,0,0,0,0,0
1438,1762968256935,0,4,0,0,0,0,0,0
1439,1762968257035,0,0,0,0,0,0,0,0
1440,1762968257119,0,0,0,0,0,0,0,0
1441,1762968257284,0,0,0,0,0,0,0,0
1442,1762968257384,0,0,0,0,0,0,0,0
1443,1762968257518,0,0,0,0,0,0,0,0
1444,1762968257634,0,0,0,0,0,0,0,0
1445,1762968257734,0,0,0,0,0,0,0,0
1446,1762968257850,0,0,0,0,0,0,0,0
1447,1762968257985,0,0,0,0,0,0,0,0
1448,1762968258168,0,0,0,0,0,0,0,0
1449,1762968258269,0,0,0,0,0,0,0,0
1450,1762968258384,0,4,0,0,0,0,0,0
1451,1762968258617,0,65529,0,0,0,0,0,0
1452,1762968258717,0,65529,0,1,0,0,0,0
1453,1762968258833,0,0,0,0,0,0,0,0
1454,1762968258951,0,0,0,0,0,0,0,0
1455,1762968259167,0,0,0,0,0,0,0,0
1456,1762968259382,0,0,0,0,0,0,0,0
1457,1762968259600,0,0,0,0,0,0,0,0
1458,1762968259816,0,10,0,0,0,0,0,0
1459,1762968259932,0,0,0,0,0,0,0,0
1460,1762968260082,0,0,0,0,0,0,0,0
1461,1762968260149,0,0,0,0,0,0,0,0
1462,1762968260348,0,4,0,0,0,0,0,0
1463,1762968260499,0,65527,65534,0,0,0,0,0
1464,1762968260616,0,0,214,0,0,0,0,0
1465,1762968260699,0,0,0,0,0,0,0,0
1466,1762968261348,0,65535,0,0,0,0,0,0
1467,1762968261465,0,0,0,0,0,0,0,0
1468,1762968261814,0,0,0,0,0,0,0,0
1469,1762968262064,0,0,0,0,0,0,0,0
1470,1762968262132,0,0,0,0,0,0,0,0
1471,1762968265311,0,0,0,0,0,0,0,0
1472,1762968265427,0,0,0,0,0,0,0,0
1473,1762968265544,0,3.29,3.28,3.28,0,0,0,0
1474,1762968265761,0,0,0,0,0,0,0,0
1475,1762968265877,0,0,0,0,0,0,0,0
1476,1762968265977,0,0,0,0,0,0,0,0
1477,1762968266193,0,0,0,0,0,0,0,0
1478,1762968266311,0,0,0,0,0,0,0,0
1479,1762968266444,0,0,0,0,0,0,0,0
1480,1762968266527,0,0,0,0,0,0,0,0
1481,1762968266644,0,0,0,0,0,0,0,0
1482,1762968266760,0,0,0,0,0,0,0,0
1483,1762968266894,0,0,0,0,0,0,0,0
1484,1762968267010,0,0,0,0,0,0,0,0
1485,1762968267177,0,0,0,0,0,0,0,0
1486,1762968267293,0,0,0,0,0,0,0,0
1487,1762968267393,0,0,0,0,0,0,0,0
1488,1762968267526,0,0,0,0,0,0,0,0
1489,1762968267643,0,0,0,0,0,0,0,0
1490,1762968267743,0,0,0,0,0,0,0,0
1491,1762968267893,0,0,0,0,0,0,0,0
1492,1762968268143,0,0,0,0,0,0,0,0
1493,1762968268192,0,0,0,0,0,0,0,0
1494,1762968268292,0,0,0,0,0,0,0,0
1495,1762968268392,0,0,0,0,0,0,0,0
1496,1762968268542,0,0,33139,33138,0,0,0,0
1497,1762968268625,0,0,0,0,0,0,0,0
1498,1762968268726,0,0,0,0,0,0,0,0
1499,1762968268841,0,0,0,0,0,0,0,0
1500,1762968268959,0,0,0,0,0,0,0,0
1501,1762968269042,0,0,0,0,0,0,0,0
1502,1762968269159,0,0,0,0,0,0,0,0
1503,1762968269274,0,0,0,0,0,0,0,0
1504,1762968269392,0,0,0,0,0,0,0,0
1505,1762968269509,0,0,0,0,0,0,0,0
1506,1762968269626,0,0,0,0,0,0,0,0
1507,1762968269727,0,0,0,0,0,0,0,0
1508,1762968269840,0,0,0,0,0,0,0,0
1509,1762968269974,0,0,0,0,0,0,0,0
1510,1762968270157,0,4,0,0,0,0,0,0
1511,1762968270258,0,0,0,0,0,0,0,0
1512,1762968270390,0,0,0,0,0,0,0,0
1513,1762968270525,0,0,0,0,0,0,0,0
1514,1762968270607,0,8142,211,0,0,0,0,0
1515,1762968270724,0,0,0,0,0,0,0,0
1516,1762968270858,0,0,0,0,0,0,0,0
1517,1762968271007,0,0,0,0,0,0,0,0
1518,1762968271307,0,0,0,0,0,0,0,0
1519,1762968271473,0,0,0,0,0,0,0,0
1520,1762968271607,0,0,0,0,0,0,0,0
1521,1762968271706,0,65528,65535,0,0,0,0,0
1522,1762968271806,0,3.32,3.32,3.31,0,0,0,0
1523,1762968272006,0,0,0,0,0,0,0,0
1524,1762968272156,0,0,0,0,0,0,0,0
1525,1762968272255,0,0,0,0,0,0,0,0
1526,1762968272373,0,0,0,0,0,0,0,0
1527,1762968272506,0,0,0,0,0,0,0,0
1528,1762968272622,0,0,65535,0,0,0,0,0
1529,1762968272738,0,0,0,0,0,0,0,0
1530,1762968272837,0,0,0,0,0,0,0,0
1531,1762968273021,0,0,0,0,0,0,0,0
1532,1762968273122,0,0,0,0,0,0,0,0
1533,1762968273254,0,0,0,0,0,0,0,0
1534,1762968273356,0,0,0,0,0,0,0,0
1535,1762968273454,0,0,0,0,0,0,0,0
1536,1762968273572,0,0,0,0,0,0,0,0
1537,1762968273704,0,0,0,0,0,0,0,0
1538,1762968273954,0,0,0,0,0,0,0,0
1539,1762968274037,0,0,0,0,0,0,0,0
1540,1762968274137,0,0,0,0,0,0,0,0
1541,1762968274221,0,10,0,0,0,0,0,0
1542,1762968274354,0,0,0,0,0,0,0,0
1543,1762968274454,0,8134,211,0,0,0,0,0
1544,1762968274553,0,0,0,0,0,0,0,0
1545,1762968274670,0,0,0,0,0,0,0,0
1546,1762968274803,0,3.26,3.25,3.26,0,0,0,0
1547,1762968274986,0,65528,1,0,0,0,0,0
1548,1762968275136,0,65529,0,0,0,0,0,0
1549,1762968275254,0,0,0,0,0,0,0,0
1550,1762968275336,0,8134,212,0,0,0,0,0
1551,1762968275469,0,0,0,0,0,0,0,0
1552,1762968275569,0,0,0,0,0,0,0,0
1553,1762968275669,0,0,0,0,0,0,0,0
1554,1762968275770,0,0,0,0,0,0,0,0
1555,1762968275919,0,0,0,0,0,0,0,0
1556,1762968276085,0,0,0,0,0,0,0,0
1557,1762968276219,0,0,0,0,0,0,0,0
1558,1762968276319,0,0,0,0,0,0,0,0
1559,1762968276469,0,0,0,0,0,0,0,0
1560,1762968276552,0,0,0,0,0,0,0,0
1561,1762968276668,0,0,0,0,0,0,0,0
1562,1762968276751,0,0,0,0,0,0,0,0
1563,1762968276885,0,0,0,0,0,0,0,0
1564,1762968277052,0,0,0,0,0,0,0,0
1565,1762968277136,0,0,0,0,0,0,0,0
1566,1762968277202,0,0,0,0,0,0,0,0
1567,1762968277319,0,0,0,0,0,0,0,0
1568,1762968277418,0,0,0,0,0,0,0,0
1569,1762968277534,0,0,0,0,0,0,0,0
1570,1762968277634,0,65529,0,0,0,0,0,0
1571,1762968277869,0,0,0,0,0,0,0,0
1572,1762968278018,0,8122,208,0,0,0,0,0
1573,1762968278117,0,3.32,3.31,3.31,0,0,0,0
1574,1762968278201,0,0,0,0,0,0,0,0
1575,1762968278300,0,0,0,0,0,0,0,0
1576,1762968278417,0,0,0,0,0,0,0,0
1577,1762968278535,0,0,0,0,0,0,0,0
1578,1762968278650,0,65528,1,0,0,0,0,0
1579,1762968278733,0,8138,214,0,0,0,0,0
1580,1762968278867,0,8134,206,0,0,0,0,0
1581,1762968279017,0,0,0,0,0,0,0,0
1582,1762968279100,0,0,0,0,0,0,0,0
1583,1762968279183,0,0,0,0,0,0,0,0
1584,1762968279300,0,0,0,0,0,0,0,0
1585,1762968279400,0,0,0,0,0,0,0,0
1586,1762968279517,0,0,0,0,0,0,0,0
1587,1762968279650,0,65529,65535,0,0,0,0,0
1588,1762968279733,0,0,0,0,0,0,0,0
1589,1762968279849,0,8134,217,0,0,0,0,0
1590,1762968279949,0,0,0,0,0,0,0,0
1591,1762968280066,0,0,0,0,0,0,0,0
1592,1762968280183,0,0,0,0,0,0,0,0
1593,1762968280266,0,0,0,0,0,0,0,0
1594,1762968280382,0,0,0,0,0,0,0,0
1595,1762968280498,0,0,0,0,0,0,0,0
1596,1762968280616,0,0,0,0,0,0,0,0
1597,1762968280715,0,0,0,0,0,0,0,0
1598,1762968280933,0,0,0,0,0,0,0,0
1599,1762968281082,0,3.32,3.32,3.32,0,0,0,0
1600,1762968281265,0,4,0,0,0,0,0,0
1601,1762968281381,0,0,0,0,0,0,0,0
1602,1762968281499,0,0,0,0,0,0,0,0
1603,1762968281597,0,0,0,0,0,0,0,0
1604,1762968281714,0,0,0,0,0,0,0,0
1605,1762968281814,0,0,0,0,0,0,0,0
1606,1762968281982,0,0,0,0,0,0,0,0
1607,1762968282048,0,0,0,0,0,0,0,0
1608,1762968282147,0,0,0,0,0,0,0,0
1609,1762968282281,0,65529,0,0,0,0,0,0
1610,1762968282380,0,8139,201,0,0,0,0,0
1611,1762968282581,0,0,0,0,0,0,0,0
1612,1762968282681,0,0,0,0,0,0,0,0
1613,1762968282813,0,0,0,0,0,0,0,0
1614,1762968283063,0,0,0,0,0,0,0,0
1615,1762968283180,0,0,0,0,0,0,0,0
1616,1762968283363,0,0,0,0,0,0,0,0
1617,1762968283480,0,0,0,0,0,0,0,0
1618,1762968283581,0,0,0,0,0,0,0,0
1619,1762968283681,0,0,0,0,0,0,0,0
1620,1762968283831,0,65529,1,0,0,0,0,0
1621,1762968283931,0,0,0,0,0,0,0,0
1622,1762968284063,0,0,0,0,0,0,0,0
1623,1762968284181,0,0,0,0,0,0,0,0
1624,1762968284228,0,0,0,0,0,0,0,0
1625,1762968284445,0,4,0,0,0,0,0,0
1626,1762968284562,0,4,0,0,0,0,0,0
1627,1762968284695,0,0,0,0,0,0,0,0
1628,1762968284911,0,0,0,0,0,0,0,0
1629,1762968285162,0,0,0,0,0,0,0,0
1630,1762968285211,0,10,0,0,0,0,0,0
1631,1762968285328,0,0,0,0,0,0,0,0
1632,1762968285445,0,4,0,0,0,0,0,0
1633,1762968285561,0,0,0,0,0,0,0,0
1634,1762968285662,0,0,0,0,0,0,0,0
1635,1762968285895,0,0,0,0,0,0,0,0
1636,1762968286011,0,0,0,0,0,0,0,0
1637,1762968286145,0,0,0,0,0,0,0,0
1638,1762968286327,0,0,0,0,0,0,0,0
1639,1762968286427,0,4,0,0,0,0,0,0
1640,1762968286793,0,0,0,0,0,0,0,0
1641,1762968287026,0,0,0,0,0,0,0,0
1642,1762968287160,0,0,0,0,0,0,0,0
1643,1762968287311,0,0,0,0,0,0,0,0
1644,1762968287759,0,0,0,0,0,0,0,0
1645,1762968288076,0,0,0,0,0,0,0,0
1646,1762968288208,0,0,0,0,0,0,0,0
1647,1762968288758,0,65530,65535,0,0,0,0,0
1648,1762968288876,0,0,0,0,0,0,0,0
1649,1762968289508,0,65530,65535,0,0,0,0,0
1650,1762968290523,0,65529,0,0,0,0,0,0
1651,1762968290641,0,3.32,3.32,3.32,0,0,0,0
1652,1762968290757,0,0,0,0,0,0,0,0
1653,1762968290857,0,0,0,0,0,0,0,0
1654,1762968290957,0,0,0,0,0,0,0,0
1655,1762968291389,0,0,0,0,0,0,0,0
1656,1762968291507,0,0,0,0,0,0,0,0
1657,1762968291640,0,0,0,0,0,0,0,0
1658,1762968291756,0,0,0,0,0,0,0,0
1659,1762968291839,0,8128,210,0,0,0,0,0
1660,1762968291957,0,0,0,0,0,0,0,0
1661,1762968292039,0,0,0,0,0,0,0,0
1662,1762968292156,0,8132,208,0,0,0,0,0
1663,1762968292273,0,0,0,0,0,0,0,0
1664,1762968292372,0,0,0,0,0,0,0,0
1665,1762968292488,0,0,0,0,0,0,0,0
1666,1762968292589,0,0,0,0,0,0,0,0
1667,1762968292722,0,0,0,0,0,0,0,0
1668,1762968292821,0,0,0,0,0,0,0,0
1669,1762968292938,0,0,0,0,0,0,0,0
1670,1762968293055,0,0,0,0,0,0,0,0
1671,1762968293205,0,0,0,0,0,0,0,0
1672,1762968293372,0,8172,294,0,0,0,0,0
1673,1762968293488,0,65528,0,0,0,0,0,0
1674,1762968293704,0,0,0,0,0,0,0,0
1675,1762968294254,0,0,0,0,0,0,0,0
1676,1762968294354,0,3.32,3.32,3.31,0,0,0,0
1677,1762968294471,0,0,0,0,0,0,0,0
1678,1762968294570,0,8164,233,0,0,0,0,0
1679,1762968294688,0,0,0,0,0,0,0,0
1680,1762968294803,0,0,0,0,0,0,0,0
1681,1762968294919,0,0,0,0,0,0,0,0
1682,1762968295020,0,0,0,0,0,0,0,0
1683,1762968295119,0,0,0,0,0,0,0,0
1684,1762968295237,0,0,0,0,0,0,0,0
1685,1762968295353,0,0,0,0,0,0,0,0
1686,1762968295454,0,65529,65535,0,0,0,0,0
1687,1762968295587,0,65529,0,0,0,0,0,0
1688,1762968295686,0,0,0,0,0,0,0,0
1689,1762968295786,0,0,0,0,0,0,0,0
1690,1762968295886,0,0,0,0,0,0,0,0
